Reference	LeftContext	Pivot	RightContext
1_m00361-plain	enfermedad drepanocítica mediante análisis de ligamiento. Aunque la frecuencia de recombinación	entre_PREP_entre el_ART_el lugar_NC_lugar polimórfico_ADJ_polimórfico y_CC_y el_ART_el de_PREP_de la_ART_el mutación_NC_mutación	de la drepanocitosis en el gen de la betaglobina era insignificante,
1_m00361-plain	un defecto genético) es indirecto y conlleva un riesgo de recombinación	entre_PREP_entre el_ART_el marcador_NC_marcador genético_ADJ_genético y_CC_y la_ART_el mutación_NC_mutación	real. En muchos casos, este riesgo probablemente es muy bajo
1_m00361-plain	el empleo de marcadores genéticamente ligados con una frecuencia de recombinación apreciable	entre_PREP_entre el_ART_el marcador_NC_marcador y_CC_y el_ART_el locus_NC_locus	de la enfermedad puede incrementarse mucho utilizando dos marcadores genéticos informativos que
1_m00361-plain	de la xxx - globina Se supone que la probabilidad de recombinación	entre_PREP_entre el_ART_el marcador_NC_marcador polimórfico_ADJ_polimórfico y_CC_y la_ART_el mutación_NC_mutación	es insignificante. En la familia A puede determinarse la fase del
1_m00362-plain	la distribución taxonómicamente limitada de los metabolitos secundarios. Aunque las interrelaciones	entre_PREP_entre los_ART_el metabolismos_NC_metabolismo primario_ADJ_primario y_CC_y secundario_ADJ_secundario y_CC_y el_ART_el papel_NC_papel	fisiológico del último son temas que están sometidos a un considerable debate
1_m00362-plain	algunos ejemplos del significado comercial de dichos productos. Figura 6-1 Interrelaciones	entre_PREP_entre los_ART_el metabolismos_NC_metabolismo primario_ADJ_primario y_CC_y secundario_ADJ_secundario El_ART_el control_NC_control	del inicio del metabolismo secundario se ha investigado extensamente y, obviamente
1_m00362-plain	el compuesto deseado) porque mientras mayor sea el número de pases	entre_PREP_entre el_ART_el cultivo_NC_cultivo madre_NC_madre	y la fermentación final mayor será el riesgo de contaminación y de
1_m00362-plain	frecuencia. Por lo tanto, es necesario llegar a un compromiso	entre_PREP_entre el_ART_el volumen_NC_volumen del_PDEL_del inóculo_NC_inóculo	, las probabilidades de contaminación del mismo y las de degeneración de
1_m00362-plain	del crecimiento debido al agotamiento de sustrato puede describirse por la relación	entre_PREP_entre xxx_NP_xxx y_CC_y la_ART_el concentración_NC_concentración	residual del sustrato limitante. El sustrato limitante es aquel componente del
1_m00457-plain	y poseen un ciclo del TCA completo. Estas diferencias tan marcadas	entre_PREP_entre las_ART_el bacterias_NC_bacteria metilotrofas_NC_metilotrofas	de los Tipos I y II indican, probablemente, dos caminos
1_m00457-plain	todo lo expuesto hay que deducir que hay una considerable variación individual	entre_PREP_entre las_ART_el bacterias_NC_bacteria en_PREP_en relación_NC_relación	con el mecanismo preciso de las reacciones responsables de la oxidación del
1_m00457-plain	. La ruta para la utilización del oxalato representa un punto intermedio	entre_PREP_entre las_ART_el rutas_NC_ruta cíclicas_ADJ_cíclico normales_ADJ_normal para_PREP_para la_ART_el oxidación_NC_oxidación	de compuestos de dos átomos de carbono (ciclos TCA y DCA
1_m00500-plain	notable similitud, tanto en organización como en secuencia de DNA,	entre_PREP_entre los_ART_el genes_NC_gen|genes xxx_CODE_xxx de_PREP_de las_ART_el clases_NC_clase	I y II, y entre los genes xxx y los de
1_m00500-plain	entre los genes xxx de las clases I y II, y	entre_PREP_entre los_ART_el genes_NC_gen|genes xxx_NP_xxx	y los de inmunoglobulina y los receptores de linfocitos T que se
1_m00500-plain	entre poblaciones diferentes. El xxx, por ejemplo, se encuentra	entre_PREP_entre las_ART_el especificidades_NC_especificidad xxx_NP_xxx	más frecuentes en todas las poblaciones, mientras que xxx se halla
1_m00500-plain	mientras que xxx se halla en la raza blanca, pero no	entre_PREP_entre negros_NC_negro ni_CCNEG_ni asiáticos_NC_asiático	. Los alelos xxx en un determinado cromosoma están tan estrechamente ligados
1_m00500-plain	tejidos trasplantados se correlaciona en gran medida con el grado de similitud	entre_PREP_entre haplotipos_NC_haplotipo xxx_NP_xxx	(y grupos sanguíneos ABO) de donante y receptor, el
1_m00500-plain	la mayor parte de las 3 x 107 combinaciones fenotípicas teóricamente posibles	entre_PREP_entre individuos_NC_individuo de_PREP_de raza_NC_raza	blanca no se han observado nunca. Algunas veces resulta imposible encontrar
1_m00500-plain	marcadores HLA mencionada antes. Tabla 14-1 Antígenos del sistema xxx Asociación	entre_PREP_entre xxx_NP_xxx y_CC_y enfermedad_NC_enfermedad	A medida que se incrementa la delineación de alelos xxx, se
1_m00500-plain	contra de uno o más antígenos propios. La asociación más intensa	entre_PREP_entre xxx_NP_xxx y_CC_y enfermedad_NC_enfermedad	que se conoce es la que existe entre narcolepsia y xxx;
1_m00500-plain	de la tabla 14-2). También existe una asociación muy fuerte	entre_PREP_entre xxx_NP_xxx y_CC_y espondilitis_NC_espondilitis	anquilosante, una enfermedad inflamatoria crónica de la columna vertebral y las
1_m00500-plain	xxx en especial con heterocigosis xxx. Tabla 14-2 Ejemplos de asociación	entre_PREP_entre antígenos_NC_antígeno xxx_NP_xxx	y enfermedad La relevancia etiológica de la mayor parte de las asociaciones
1_m00500-plain	y enfermedad La relevancia etiológica de la mayor parte de las asociaciones	entre_PREP_entre xxx_NP_xxx y_CC_y enfermedad_NC_enfermedad	aún no se conoce. En casi todos los casos, la
1_m00500-plain	xxx. Si bien las bases de la mayor parte de asociaciones	entre_PREP_entre xxx_NP_xxx y_CC_y enfermedad_NC_enfermedad	se desconocen, hasta la fecha las pruebas sugieren que los genes
1_m00500-plain	con cierto detalle en el capítulo 15, de que la asociación	entre_PREP_entre xxx_NP_xxx y_CC_y diabetes_NC_diabetes	mellitus insulinodependiente se relaciona con un cambio en un solo aminoácido en
1_m00500-plain	, conocido como activación de linfocitos B, se inicia por interacción	entre_PREP_entre un_ART_un antígeno_NC_antígeno específico_ADJ_específico y_CC_y una_ART_un molécula_NC_molécula	de anticuerpo adecuada en la membrana del linfocito B. Esta interacción
1_m00500-plain	por el mismo antígeno. Figura 14-3 Representación esquemática de la interacción	entre_PREP_entre una_ART_un molécula_NC_molécula de_PREP_de xxx_NP_xxx	, una proteína extraña y el receptor de linfocitos T Tabla 14-3
1_m00500-plain	en el extremo carboxilo y su secuencia de aminoácidos está relativamente conservada	entre_PREP_entre las_ART_el Ig_NC_Ig de_PREP_de la_ART_el misma_ADJ_mismo clase_NC_clase	. En contraste, la región V se sitúa en el extremo
1_m00500-plain	xxx. Este segmento reordenado es entonces transcrito y las secuencias intermedias	entre_PREP_entre los_ART_el segmentos_NC_segmento xxx_NP_xxx	y xxx son eliminadas por medio de ensamblaje de RNA para desarrollar
1_m00545-plain	no I (que participan en una variedad de interacciones intercelulares y	entre_PREP_entre las_ART_el células_NC_célula y_CC_y la_ART_el matriz_NC_matriz	celular) se sitúan en posiciones similares a las de los genes
1_m00545-plain	tetraploide resultante se puede volver a la diploidía debido a la divergencia	entre_PREP_entre cromosomas_NC_cromosoma,_CM_, por_PREP_por ejemplo_NC_ejemplo	a raíz de una delación intersticial (panel superior, a)
1_m00545-plain	Paralogía, ortología y homología Paralogía significa que existe un gran parecido	entre_PREP_entre las_ART_el secuencias_NC_secuencia de_PREP_de DNA_NC_dna	o los segmentos cromosómicos no alélicos considerados dentro de una misma especie
1_m00545-plain	homólogos (translocaciones), en los intercambios desiguales entre homólogos o	entre_PREP_entre las_ART_el cromátidas_NC_cromátida hermanas_NC_hermano	de un mismo cromosoma y de reacciones de transposición con copia del
1_m00545-plain	robertsoniana o por duplicaciones subcromosómicas seguidas de inversiones pericéntricas. Las comparaciones	entre_PREP_entre los_ART_el genomas_NC_genoma contemporáneos_ADJ_contemporáneo de_PREP_de la_ART_el especie_NC_especie	humana y de otros mamíferos sugieren también que las reordenaciones de gran
1_m00545-plain	células somáticas humano-roedor y la realización de un análisis estadístico del ligamiento	entre_PREP_entre marcadores_NC_marcador de_PREP_de cromosomas_NC_cromosoma	individuales. Se emplearon 813 marcadores de los cuales 605 presentaban una
1_m00545-plain	- Integración de mapas. El estudio de las relaciones de ligamiento	entre_PREP_entre los_ART_el marcadores_NC_marcador utilizados_VLadj_utilizar en_PREP_en los_ART_el diferentes_ADJ_diferente mapas_NC_mapa	genéticos proporciona un mapa integrado. El mapa publicado por Murray et
1_m00545-plain	aquí también hay limitaciones de resolución, ya que la distancia media	entre_PREP_entre las_ART_el roturas_NC_rotura vecinas_ADJ_vecino en_PREP_en estos_DM_este paneles_NC_panel	de células híbridas puede ser bastante elevada para grandes partes del genoma
1_m00545-plain	monocromosómicos.. Mapas de RH del genoma completo. La distancia	entre_PREP_entre los_ART_el puntos_NC_punto de_PREP_de rotura_VLfin_roturar adyacentes_ADJ_adyacente en_PREP_en un_ART_un cromosoma_NC_cromosoma	suele ser de varias Mb. La distancia entre los puntos de
1_m00641-plain	las convierten en moléculas exquisitamente específicas. Pueden distinguir la menor diferencia	entre_PREP_entre antígenos_NC_antígeno extraños_ADJ_extraño o_CC_o mutados_VLadj_mutar y_CC_y autoantígenos_NC_autoantígeno	muy parecidos. Algunas células cancerosas presentan, en sus membranas externas
1_m00649-plain	la Salud, la Universidad de Stanford y otros centros pudieron distinguir	entre_PREP_entre supervivientes_NC_superviviente a_PREP_a corto_ADJ_corto y_CC_y a_PREP_a largo_ADJ_largo plazo_NC_plazo	. Basábanse para ello en las diferencias observadas en el patrón general
1_m00649-plain	numerosas enfermedades. La mayoría de las diferencias genéticas que se dan	entre_PREP_entre las_ART_el personas_NC_persona revisten_VLfin_revestir|revistar la_ART_el forma_NC_forma	de polimorfismos de un solo nucleótido, o SNP, en los
1_m00649-plain	la degradación de lipoproteínas. Una investigación más detenida de la interacción	entre_PREP_entre el_ART_el ritonavir_NC_ritonavir y_CC_y las_ART_el vías_NC_vía	metabólicas de lipoproteínas y de proteosomas habrá de proporcionarnos claves para reducir
1_m00650-plain	enfriado encima de la solución de ADN. Para que no nos	entre_PREP_entre alcohol_NC_alcohol en_PREP_en la_ART_el boca_NC_boca	, se coloca la paja en la botella del alcohol y se
1_m00650-plain	y hacia atrás, con su punta justo debajo de la separación	entre_PREP_entre el_ART_el alcohol_NC_alcohol y_CC_y la_ART_el solución_NC_solución	tampón. Entonces, los trozos mayores de ADN se arrollarán sobre
1_m00664-plain	a los productos de desecho. Pero en la lucha sin tregua	entre_PREP_entre las_ART_el especies_NC_especie,_CM_, las_ART_el bacterias_NC_bacteria	patógenas han adquirido la capacidad de infiltrarse en las defensas celulares y
1_m00664-plain	hallazgos realizados con el complejo H5 ilustran de manera gráfica las interacciones	entre_PREP_entre biotecnología_NC_biotecnología y_CC_y ciencia_NC_ciencia	básica. La estructura proporcionó no sólo un componente prototípico para un
1_m00665-plain	investigadores, que resolvieron dos viejos misterios relacionados con la interacción molecular	entre_PREP_entre el_ART_el VIH_NC_vih y_CC_y las_ART_el células_NC_célula	hospedadoras. Su esclarecimiento despejó el camino hacia los genes implicados en
1_m00665-plain	nuestro en septiembre.) Otros estudios resaltaban la ausencia de homocigóticos	entre_PREP_entre africanos_NC_africano,_CM_, asiáticos_NC_asiático	o afroamericanos. Señalaban que entre el 1 y el 2 por
1_m00665-plain	CCR5 funcionales sintetizadas por una célula. Cuando analizamos el tiempo transcurrido	entre_PREP_entre infección_NC_infección y_CC_y aparición_NC_aparición	de los síntomas propios del sida, comprobamos que la manifestación de
1_m00665-plain	expertos se afanaron en la búsqueda de vías para impedir la interacción	entre_PREP_entre el_ART_el VIH_NC_vih y_CC_y las_ART_el proteínas_NC_proteína	CCR5. En teoría, ese tipo de estrategias podría fundarse en
1_m00665-plain	no desempeñan ese trabajo con la eficacia que caracteriza a CCR5.	Entre_PREP_entre las_ART_el estrategias_NC_estrategia terapéuticas_ADJ_terapéutico sometidas_VLadj_someter a_PREP_a consideración_NC_consideración	se baraja la introducción directa en el organismo de moléculas capaces de
1_m00665-plain	médula ósea encierran en sí mismos un riesgo: las diferencias inmunitarias	entre_PREP_entre donante_NC_donante y_CC_y receptor_NC_receptor	pueden originar un rechazo del transplante o, lo que es peor
1_m00668-plain	gen por gramo de tejido muscular. Pese a la repulsión eléctrica	entre_PREP_entre las_ART_el superficies_NC_superficie celulares_ADJ_celular y_CC_y el_ART_el ADN_NP_ADN	, había células que asimilaban la molécula. Todavía desconocemos el mecanismo
1_m00678-plain	de su mecanismo de funcionamiento ha sido posible gracias a la cooperación	entre_PREP_entre equipos_NC_equipo que_CQUE_que investigaban_VLfin_investigar procesos_NC_proceso	muy distintos. A unos nos interesaba el desarrollo embrionario; a
1_m00678-plain	permitido progresar a un ritmo acelerado. Las interacciones que se establecen	entre_PREP_entre los_ART_el componentes_NC_componente de_PREP_de la_ART_el matriz_NC_matriz	y las células del epitelio mamario constituyen un ejemplo espectacular de la
1_m00678-plain	. Alrededor del año 1990, se supo que la unión extracelular	entre_PREP_entre las_ART_el integrinas_NC_integrina y_CC_y las_ART_el moléculas_NC_molécula	provocaba, en el interior de las células, la activación de
1_m00678-plain	de esas interacciones, los leucocitos se detienen, se abren paso	entre_PREP_entre las_ART_el células_NC_célula endoteliales_ADJ_endotelial y_CC_y atraviesan_VLfin_atravesar la_ART_el pared_NC_pared	de los vasos sanguíneos en el tejido dañado o infectado. La
1_m00678-plain	y xxx) que impiden las interacciones, mediadas por integrinas,	entre_PREP_entre leucocitos_NC_leucocito y_CC_y células_NC_célula	endoteliales. Esos fármacos se hallan en fase de prueba en pacientes
1_m00678-plain	actividad podría limitar la participación de las células a la restenosis.	Entre_PREP_entre los_ART_el trastornos_NC_trastorno en_PREP_en los_ART_el que_CQUE_que se_SE_se detecta_VLfin_detectar una_ART_un actividad_NC_actividad	de las integrinas indeseable recordaremos la osteoporosis, un número cada vez
1_m00680-plain	célula concreta puede ser sensible a varios tipos de señales inductoras.	Entre_PREP_entre los_ART_el objetivos_NC_objetivo principales_ADJ_principal de_PREP_de la_ART_el investigación_NC_investigación	actual está el de especificar la gama de inductores apoptósicos y descifrar
1_m00680-plain	, pero no así las células T activas. Una unión fuerte	entre_PREP_entre un_ART_un receptor_NC_receptor de_PREP_de timocito_NC_timocito	y proteínas del timo provoca la muerte, pero la unión de
1_m00680-plain	apoptosis. Se desconoce, sin embargo, el mecanismo de interacción	entre_PREP_entre las_ART_el moléculas_NC_molécula implicadas_VLadj_implicar y_CC_y la_ART_el maquinaria_NC_maquinaria	letal. De la misma manera que la apoptosis es esencial para
1_m00686-plain	no sufrían cáncer. La catalogación y la cartografía de las interacciones	entre_PREP_entre proteínas_NC_proteína suponen_VLfin_suponer las_ART_el dos_CARD_dos terceras_ORD_tercero partes_NC_parte	de la proteómica; igual importancia reviste la determinación de las formas
1_m00689-plain	de proteínas reguladoras reviste particular interés en la temporización de las transiciones	entre_PREP_entre las_ART_el etapas_NC_etapa del_PDEL_del ciclo_NC_ciclo	de la división celular. La degradación de proteínas desempeña un papel
1_m00695-plain	vírica o lo aplicamos a un mal inadecuado. Se calcula que	entre_PREP_entre un_ART_un tercio_NC_tercio y_CC_y la_ART_el mitad_NC_mitad	de los antibióticos recetados no eran necesarios. Un 70 por ciento
1_m00695-plain	. Estableceremos los genes de resistencia a los antibióticos mediante la comparación	entre_PREP_entre niveles_NC_nivel de_PREP_de expresión_NC_expresión	en bacterias tratadas con antibióticos y los manifestados en bacterias sin tratar
1_m00695-plain	. En 1987 se comprobó que los antibióticos aminoglicósidos -la estreptomicina,	entre_PREP_entre ellos-_NC_ellos- se_SE_se unían_VLfin_unir al_PAL_al ARNr_NP_ARNr	, lo que comportaba que el ribosoma errase en la lectura del
1_m00695-plain	(ARNm), que dirige la síntesis de proteínas y cursa	entre_PREP_entre el_ART_el código_NC_código genético_ADJ_genético y_CC_y el_ART_el ribosoma_NC_ribosoma	. El ARN mensajero se crea mediante la lectura de una de
1_m00695-plain	de una de las hebras del ADN, aplicando las mismas interacciones	entre_PREP_entre ácidos_NC_ácido nucleicos_ADJ_nucleico,_CM_, o_CC_o pares_NC_par	de bases, que mantienen unida la doble hélice. La molécula
1_m00697-plain	del VIH en las células. El examen atento de la interacción	entre_PREP_entre VIH_NC_vih y_CC_y su_PPO_suyo huésped_NC_huésped	favorito (leucocitos de la sangre, las llamadas células T coadyuvantes
1_m00697-plain	la etapa de la transcripción: se pretende que eviten la unión	entre_PREP_entre los_ART_el factores_NC_factor de_PREP_de transcripción_NC_transcripción	y ADN vírico, de la que resulta la producción de ARN
1_m00697-plain	, un fármaco más antiguo.) Se investigan otros interferones.	Entre_PREP_entre las_ART_el respuestas_NC_respuesta inmunitarias_ADJ_inmunitario específicas_ADJ_específico mencionaremos_VLfin_mencionar la_ART_el producción_NC_producción	de anticuerpos estándar, que reconocen fragmentos de una proteína de la
1_m00697-plain	mutación y sugerir el modo en que esa mutación socava la interacción	entre_PREP_entre la_ART_el proteína_NC_proteína del_PDEL_del virus_NC_virus	afectada y el fármaco. A través de tal información el farmacólogo
1_m00699-plain	; en otros, podrían ser moléculas que influyan sobre las interacciones	entre_PREP_entre hidratos_NC_hidrato de_PREP_de carbono_NC_carbono	y otras moléculas, incluidas las interacciones con enzimas (catalizadores biológicos
1_m00699-plain	crónica o peca de desproporcionada. Las sustancias que impiden el contacto	entre_PREP_entre sialil_NC_sialil Lewis_NP_Lewis	x y selectinas se hallan hoy en fase de desarrollo para su
1_m00699-plain	bases para posibles trasplantes de órganos de cerdo a los humanos.	Entre_PREP_entre los_ART_el obstáculos_NC_obstáculo que_CQUE_que se_SE_se interponen_VLfin_interponer en_PREP_en el_ART_el camino_NC_camino	de los xenotrasplantes destaca uno: el tejido del cerdo presenta un
1_m00703-plain	de dichas secuencias de ADN. Dentro de unos meses deberíamos tener	entre_PREP_entre las_ART_el manos_NC_mano un_ART_un borrador_NC_borrador	de trabajo del 90 por ciento de la secuencia completa del ADN
1_m00703-plain	estudiar las funciones integradas de muchos genes, la red de interacciones	entre_PREP_entre vías_NC_vía génicas_NC_génica	y la influencia de estímulos externos en el sistema. Cierto es
1_m00703-plain	del ADN para controlar la expresión de un gen o el engarce	entre_PREP_entre la_ART_el insulina_NC_insulina y_CC_y su_PPO_suyo receptor_NC_receptor	en la superficie de una célula muscular, con el desencadenamiento consiguiente
1_m00703-plain	la del ratón dentro de cuatro o cinco años, las comparaciones	entre_PREP_entre secuencias_NC_secuencia se_SE_se multiplicarán_VLfin_multiplicar y_CC_y ofrecerán_VLfin_ofrecer claves_NC_clave	sobre dónde buscar las fuerzas motrices de la configuración del organismo.
1_m00703-plain	. Una vez confeccionada la lista, la epidemiología establecerá la correlación	entre_PREP_entre variaciones_NC_variación y_CC_y riesgo_NC_riesgo	de contraer una enfermedad. Cuando conozcamos el genoma en su integridad
1_m00703-plain	los grupos de población las mismas variaciones genéticas. A las diferencias	entre_PREP_entre grupos_NC_grupo sólo_ADV_sólo podemos_VLfin_podar|poder atribuirles_VCLIinf_atribuir una_ART_un pequeña_ADJ_pequeño fracción_NC_fracción	de la variación total: entre un 10 y un 15 por
1_m00703-plain	de secuencias de ADN, se descubrirán con mayor nitidez las relaciones	entre_PREP_entre grupos_NC_grupo de_PREP_de poblaciones_NC_población	, los episodios de mezcla y los períodos de separación y migración
1_m00703-plain	Quizá sea negativa la respuesta que tengamos que dar. La tensión	entre_PREP_entre los_ART_el avances_NC_avance científicos_ADJ_científico y_CC_y el_ART_el deseo_NC_deseo	profundo de un estilo de vida " natural " se intensificará a
1_m00708-plain	en el útero. Todas las personas del estudio -suecos adultos nacidos	entre_PREP_entre finales_NC_final de_PREP_de los_ART_el cincuenta_CARD_cincuenta y_CC_y principios_NC_principio	de los sesenta- presentaban algunas de las malformaciones que dieron triste fama
1_m00708-plain	estas neuronas se encuentra en el tronco cerebral, la región situada	entre_PREP_entre la_ART_el médula_NC_médula y_CC_y el_ART_el resto_NC_resto	del cerebro. Puesto que estas neuronas motoras se desarrollan al mismo
1_m00708-plain	cerebros anormales de ratón. Cuando localicé por fin el artículo,	entre_PREP_entre los_ART_el montones_NC_montón de_PREP_de papeles_NC_papel	apilados en el suelo de mi despacho, comprobé que la correspondencia
1_m00708-plain	apilados en el suelo de mi despacho, comprobé que la correspondencia	entre_PREP_entre el_ART_el cerebro_NC_cerebro de_PREP_de la_ART_el chica_NC_chico	y los de los ratones que se describían en el artículo era
1_m00708-plain	a sustancias sospechosas de aumentar el riesgo, podríamos abordar la interacción	entre_PREP_entre factores_NC_factor ambientales_ADJ_ambiental y_CC_y acervo_NC_acervo	génico, y quizá compilar una lista de sustancias a evitar por
1_m00710-plain	enzima facilita también el desplazamiento del virus por el moco que hay	entre_PREP_entre las_ART_el células_NC_célula de_PREP_de las_ART_el vías_NC_vía	aéreas. Hacia 1960 se sabía ya que el fármaco que bloqueara
1_m00710-plain	positiva del sitio activo de la enzima. Además, la interacción	entre_PREP_entre GS4071_NP_GS4071 y_CC_y el_ART_el sitio_NC_sitio	activo inducía la rotación de un aminoácido de la hendidura y creaba
1_m00710-plain	son una causa muy importante de muertes por gripe, sobre todo	entre_PREP_entre los_ART_el ancianos_NC_anciano y_CC_y las_ART_el personas_NC_persona	con enfermedades concomitantes. Cierto estudio restringido de zanamivir manifiesta que la
1_m00710-plain	nuevos fármacos, se intenta mejorar las vacunas contra la gripe.	Entre_PREP_entre una_ART_un pandemia_NC_pandemia y_CC_y otra_QU_otro menudean_VLfin_menudear epidemias_NC_epidemia	circunscritas importantes. En 1994, según el Centro de Control y
1_m00731-plain	las precauciones que se toman para que sólo sean estables los dúplex	entre_PREP_entre diana_NC_diana y_CC_y cebador_NC_cebador	con un elevado grado de homología, a veces también ocurren amplificaciones
1_m00731-plain	10 años, su simplicidad y versatilidad han hecho que se cuente	entre_PREP_entre los_ART_el métodos_NC_método más_ADV_más ubicuos_ADJ_ubicuo de_PREP_de la_ART_el genética_NC_genética	molecular, con una amplia gama de aplicaciones generales. La PCR
1_m00731-plain	en el Capítulo 15, no existe una correspondencia uno a uno	entre_PREP_entre los_ART_el genes_NC_gen|genes y_CC_y los_ART_el síndromes_NC_síndrome	clínicos. Algunas veces mutaciones diferentes de un mismo gen pueden provocar
1_m00731-plain	de alta resolución ya existentes permiten situar el gen de una enfermedad	entre_PREP_entre marcadores_NC_marcador separados_VLadj_separar por_PREP_por sólo_ADV_sólo 1_CARD_1 cM_NC_centímetro	, siempre y cuando se disponga de suficiente material familiar. Los
1_m00731-plain	generar respuestas rápidamente v ajustándose a un presupuesto modesto - Detectan diferencias	entre_PREP_entre la_ART_el secuencia_NC_secuencia del_PDEL_del paciente_NC_paciente	y la secuencia publicada " normal " - pero en general no
1_m00731-plain	la secuencia publicada " normal " - pero en general no distinguen	entre_PREP_entre cambios_NC_cambio patogénicos_ADJ_patogénico y_CC_y cambios_NC_cambio	al azar no patogénicos Ninguno de estos problemas es insuperable. Cada
1_m00731-plain	negativa de las autorradiografías resultantes. Estos oligonucleótidos se emplean para distinguir	entre_PREP_entre subtipos_NC_subtipo de_PREP_de HLA-DR4_NP_HLA-DR4	; DR12 (inferior derecha) es negativo, mientras que DR7
1_m00731-plain	degenerados que corresponden a cortas secuencias de aminoácidos que están bien conservadas	entre_PREP_entre los_ART_el productos_NC_producto de_PREP_de diferentes_ADJ_diferente miembros_NC_miembro	de una familia génica. La potencia de esta estrategia queda ilustrada
1_m00731-plain	ACR, de ancient conserved region, o región conservada antigua;	entre_PREP_entre los_ART_el ejemplos_NC_ejemplo se_SE_se incluyen_VLfin_incluir dedos_NC_dedo	de zinc, homeoboxes, etc.). La idea en
1_m00731-plain	genes puede ser que no se expresen o se expresen muy poco	en_PREP_en el_ART_el conjunto_NC_conjunto de_PREP_de bibliotecas_NC_biblioteca de_PREP_de cDNA_NC_cdna	que están siendo cribadas para los proyectos de EST). Estudios
1_m00731-plain	la traducción, el o los lugares de poliadenilación y las fronteras	entre_PREP_entre intrones_NC_intrón y_CC_y exones_NC_exón	. Posteriormente pueden hacerse intentos de identificar y caracterizar elementos del promotor
1_m00731-plain	). La RACE-PCR es una forma de RT-PCR que amplifica secuencias	entre_PREP_entre una_ART_un región_NC_región previamente_ADV_previamente|previo caracterizada_VLadj_caracterizar en_PREP_en el_ART_el mRNA_NC_mrna	y el extremo 5 'o el 3 '. Se diseña
1_m00731-plain	fronteras entre DNA codificarte y no codificante, tales como las fronteras	entre_PREP_entre exones_NC_exón e_CC_y intrones_NC_intrón	(ver más adelante) y el extremo 3'de un
1_m00731-plain	hebra de DNA marcada. Existen varios métodos para cartografiar las fronteras	entre_PREP_entre exones_NC_exón e_CC_y intrones_NC_intrón	Una necesidad de las primeras fases del estudio de la estructura de
1_m00731-plain	genómico y de cDNA se tiene la oportunidad de localizar las fronteras	entre_PREP_entre exones_NC_exón e_CC_y intrones_NC_intrón	. No todos los genes humanos tienen intrones (ver Tabla 7
1_m00731-plain	333). Las secuencias que se obtienen deberían atravesar las fronteras	entre_PREP_entre exones_NC_exón e_CC_y intrones_NC_intrón	, salvo que los exones sean muy largos, en cuyo caso
1_m00731-plain	de secuenciación. Existen otros métodos para obtener mapas de las fronteras	entre_PREP_entre exones_NC_exón e_CC_y intrones_NC_intrón	, entre los que se incluyen protección a nucleasa SI (página
1_m00731-plain	en un gel desnaturalizante permite la identificación de la diferencia de tamaño	entre_PREP_entre el_ART_el DNA_NC_dna original_ADJ_original y_CC_y del_PDEL_del DNA_NC_dna	resultante del tratamiento con la nucleasa S1. Ensayo de extensión de
1_m00731-plain	hechas de un polímero insoluble como el dextrano o la agarosa (	entre_PREP_entre los_ART_el ejemplos_NC_ejemplo comerciales_ADJ_comercial se_SE_se incluyen_VLfin_incluir Sephadex_NP_Sephadex	, Sepharosa y Bio-gel) Precipitación salina. La preparación de proteínas
1_m00731-plain	. Sin embargo, debido a la diferencia de secuencia de aminoácidos	entre_PREP_entre los_ART_el productos_NC_producto de_PREP_de estos_DM_este animales_NC_animal	y la insulina humana, estos productos resultan potencialmente inmunogénicos y pueden
1_m00731-plain	puede realizarse fácilmente en el DNA, recurriendo al barajado de exones	entre_PREP_entre genes_NC_gen|genes de_PREP_de anticuerpos_NC_anticuerpo	diferentes. Los genes de anticuerpos recombinantes que resultan pueden expresarse a
1_m00731-plain	fue la producción de anticuerpos humanizados, es decir, anticuerpos recombinantes	entre_PREP_entre roedores_NC_roedor y_CC_y humanos_NC_humano	. En principio, la humanización de los anticuerpos de roedor permite
1_m00731-plain	efectos dominantes negativos. La tecnología de la terapia génica clásica Distinguiremos	entre_PREP_entre las_ART_el estrategias_NC_estrategia de_PREP_de terapia_NC_terapia	génica que sencillamente se basan en la transferencia y expresión de genes
1_m00735-plain	riesgos proporcionales de Cox estratificado según la región geográfica. Las comparaciones	entre_PREP_entre los_ART_el grupos_NC_grupo se_SE_se realizaron_VLfin_realizar con_PREP_con la_ART_el prueba_NC_prueba	de rangos logarítmicos. Además, se utilizaron curvas de Kaplan-Meier sin
1_m00735-plain	en la situación basal). A continuación examinamos la posible interacción	entre_PREP_entre el_ART_el grupo_NC_grupo de_PREP_de asignación_NC_asignación	de tratamiento y el estado basal mediante una prueba de proporción de
1_m00735-plain	muerte). Resultados Se seleccionó a los pacientes para el estudio	entre_PREP_entre abril_NC_abril y_CC_y julio_NC_julio	de 1995. Se examinó a un total de 1. 716
1_m00735-plain	(25 %). Sin embargo, no existían diferencias aparentes	entre_PREP_entre los_ART_el grupos_NC_grupo de_PREP_de tratamiento_NC_tratamiento	en cuanto a los trastornos relacionados con el VIH-1 persistentes que se
1_m00735-plain	basales (tabla 3). No se observó ninguna interacción significativa	entre_PREP_entre el_ART_el grupo_NC_grupo de_PREP_de tratamiento_NC_tratamiento	y el estado basal de estos factores en ninguno de los análisis
1_m00735-plain	1 Perfil del ensayo En el periodo 2 existe un cierto solapamiento	entre_PREP_entre los_ART_el pacientes_NC_paciente con_PREP_con objetivos_NC_objetivo	confirmados (enfermedad definitoria de sida o muerte) y número de
