id,subid,presence,candidate_term_left,candidate_term_right,Pivot,occurrence,full_context,annotation,justification,comment,non sure,check,tags,inclusive,global_freq,exclusive
H01,H1_economy_54,none,[None],[None],los_ART_el costes_NC_coste de_PREP_de I_ALFS_I +_SYM_+ D_ALFS_D son_VSfin_ser constantes_NC_constante,los costes de I D son constantes,"las dos fuerzas opuestas sean del mismo tamaño, tendremos que los costes de I D son constantestal y como ocurre con nuestro modelo, lo que permite generar",« INCERTAINE »,INCERTAINE;Les deux éléments en relation n’appartiennent pas au domaine de l'économie.,"""coste"" est un synonyme de ""costo""",True,,ART NC PREP ALFS SYM ALFS VSfin NC,False,1,False
H01,H1_economy_55,none,[None],[None],la_ART_el Economía_NP_Economía Política_ADJ_político es_VSfin_ser una_ART_un investigación_NC_investigación,la Economía Política es una investigación,"9 de octubre de 1820: "" Ud. supone que la Economía Política es una investigaciónde la naturaleza y causas de la riqueza -y yo estimo que",« OUI »,"OUI;L’un des deux éléments est un candidat-terme du domaine, l’autre élément appartient au lexique scientifique transdisciplinaire.","investigation; ""Recherche minutieuse, systématiquement poursuivie, sur quelque chose."" || https://es.wikipedia.org/wiki/Econom%C3%ADa_pol%C3%ADtica",False,,ART NP ADJ VSfin ART NC,True,1,False
H01,H1_economy_56,both,"['costo', 'uso', 'costo de uso']",['ganancia'],el_ART_el costo_NC_costo de_PREP_de uso_NC_uso es_VSfin_ser la_ART_el ganancia_NC_ganancia,el costo de uso es la ganancia,"la producción resultante sobre la suma del costo de factores y el costo de uso es la ganancia, o, como lo llamaremos, el ingreso del empresario.",« NON »,NON;Le candidat-marqueur exprime une autre relation.,expression matematique,False,,ART NC PREP NC VSfin ART NC,False,8,False
H01,H1_economy_57,left,"['costo', 'factores']",[None],el_ART_el costo_NC_costo de_PREP_de los_ART_el otros_QU_otro factores_NC_factor son_VSfin_ser constantes_NC_constante,el costo de los otros factores son constantes,"oportunidad. En este resumen supondremos que el salario nominal y el costo de los otros factores son constantespor unidad de trabajo empleado; pero esta simplificación, de la",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,"peut etre ""constante"" soit un recoursi de ""precios constantes"" https://es.wikipedia.org/wiki/Precios_constantes",False,,ART NC PREP ART QU NC VSfin NC,False,1,False
H01,H1_economy_58,left,"['salarios', 'nominales', 'salarios nominales']",[None],los_ART_el salarios_NC_salario nominales_ADJ_nominal son_VSfin_ser constantes_NC_constante,los salarios nominales son constantes,"cambios en D son compatibles con nuestro supuesto provisional de que los salarios nominales son constantes. Por esta razón será necesario, para realizar una exposición más",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,ART NC ADJ VSfin NC,False,3,True
H01,H1_economy_59,both,['casos'],['suposición'],la_ART_el mayoría_NC_mayoría de_PREP_de los_ART_el casos_NC_caso es_VSfin_ser la_ART_el suposición_NC_suposición,la mayoría de los casos es la suposición,"a su eficacia en el empleo específico real (que en la mayoría de los casos es la suposiciónrealista que debe hacerse), la eficacia descendente del trabajo empleado",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC PREP ART NC VSfin ART NC,False,7,False
H01,H1_economy_60,left,"['descendente', 'trabajo']",[None],la_ART_el eficacia_NC_eficacia descendente_ADJ_descendente del_PDEL_del trabajo_NC_trabajo empleado_VLadj_emplear es_VSfin_ser un_ART_un ejemplo_NC_ejemplo,la eficacia descendente del trabajo empleado es un ejemplo,"los casos es la suposición realista que debe hacerse), la eficacia descendente del trabajo empleado es un ejemplosobresaliente del alza del precio de oferta, cuando crece la producción",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC ADJ PDEL NC VLadj VSfin ART NC,False,1,True
H01,H1_economy_61,left,"['inversión', 'ahorro']",[None],la_ART_el inversión_NC_inversión sobre_PREP_sobre el_ART_el ahorro_NC_ahorro era_VSfin_ser la_ART_el fuerza_NC_fuerza,la inversión sobre el ahorro era la fuerza,1] Dije allí que el cambio en el excedente de la inversión sobre el ahorro era la fuerzamotora que regia las modificaciones en el volumen de la producción.,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC PREP ART NC VSfin ART NC,False,7,False
H01,H1_economy_62,both,"['excedente', 'ahorro']",['fenómeno'],un_ART_un excedente_NC_excedente forzado_ADJ_forzado de_PREP_de ahorro_NC_ahorro sería_VSfin_ser un_ART_un fenómeno_NC_fenómeno,un excedente forzado de ahorro sería un fenómeno,"plazo "". Esta definición tendría sentido, pero significaría que un excedente forzado de ahorro sería un fenómenomuy raro e inestable, y una deficiencia forzada de ahorro el",« NON »,"NON;Negation, interrogation, probabilité (pouvoir;poder)",,True,,ART NC ADJ PREP NC VSfin ART NC,False,1,True
H01,H1_economy_63,none,[None],[None],el_ART_el momento_NC_momento en_PREP_en que_CQUE_que esto_DM_este es_VSfin_ser una_ART_un concomitancia_NC_concomitancia,el momento en que esto es una concomitancia,alza de la unidad de salarios en términos monetarios (desde el momento en que esto es una concomitanciafrecuente de la mejoría en la ocupación); y estas tendencias,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC PREP CQUE DM VSfin ART NC,False,1,True
H01,H1_economy_64,both,"['tasa', 'interés', 'tasa de interés']",['factor'],la_ART_el tasa_NC_tasa de_PREP_de interés_NC_interés era_VSfin_ser el_ART_el factor_NC_factor,la tasa de interés era el factor,"de interés, que se basó en la idea de que la tasa de interés era el factorque ponía en equilibrio la oferta y la demanda de ahorros,",« OUI »,"OUI;L’un des deux éléments est un candidat-terme du domaine, l’autre élément appartient au lexique scientifique transdisciplinaire.",,False,,ART NC PREP NC VSfin ART NC,False,8,False
H01,H1_economy_65,both,"['propensión', 'consumir']",['función'],la_ART_el propensión_NC_propensión a_PREP_a consumir_VLinf_consumir es_VSfin_ser una_ART_un función_NC_función,la propensión a consumir es una función,"la función de demanda global. Admitido, pues, que la propensión a consumir es una funciónbastante estable, de tal manera que, por lo general,",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,"https://es.wikipedia.org/wiki/Funci%C3%B3n_de_consumo || double contexte ""consumo es, ceteris paribus , función del ingreso neto , es decir, la inversión neta (siendo el ingreso neto igual al consumo más la inversión neta).""",False,,ART NC PREP VLinf VSfin ART NC,True,1,False
H01,H1_economy_66,both,['ocupación'],['función'],la_ART_el ocupación_NC_ocupación es_VSfin_ser función_NC_función,la ocupación es función,"la importancia del hecho ya mencionado antes de que, mientras la ocupación es funcióndel consumo y la inversión previstos, el consumo es, ceteris",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,ART NC VSfin NC,False,8,False
H01,H1_economy_67,left,"['aumento', 'riqueza', 'aumento de riqueza']",[None],el_ART_el aumento_NC_aumento de_PREP_de riqueza_NC_riqueza ha_VHfin_haber sido_VSadj_ser motivo_NC_motivo,el aumento de riqueza ha sido motivo,"de paso, que el efecto de la política fiscal sobre el aumento de riqueza ha sido motivode importante confusión, que, sin embargo no podemos examinar adecuadamente",« NON »,"NON;L’un des deux éléments est un candidat-terme du domaine, l’autre élément est une nominalisation ou un groupe nominal n’appartenant pas au domaine.",,False,,ART NC PREP NC VHfin VSadj NC,False,1,True
H01,H1_economy_68,both,"['valor', 'inversiones']",['consecuencia'],el_ART_el valor_NC_valor de_PREP_de las_ART_el inversiones_NC_inversión fueran_VSfin_ser consecuencia_NC_consecuencia,el valor de las inversiones fueran consecuencia,y procederemos en las secciones siguientes como si los cambios en el valor de las inversiones fueran consecuenciasolamente de cambios de la expectativa de sus rendimientos probables y de,« NON »,"NON;L’un des deux éléments est un candidat-terme du domaine, l’autre élément est une nominalisation ou un groupe nominal n’appartenant pas au domaine.",,False,,ART NC PREP ART NC VSfin NC,False,1,True
H01,H1_economy_69,right,[None],['propiedad'],las_ART_el empresas_NC_empresa eran_VSfin_ser propiedad_NC_propiedad,las empresas eran propiedad,"gobierna el mercado. En otros tiempos, cuando casi todas las empresas eran propiedadde los empresarios o de sus amigos y asociados, la inversión",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC VSfin NC,False,8,False
H01,H1_economy_70,none,[None],[None],un_ART_un juego_NC_juego que_CQUE_que era_VSfin_ser una_ART_un mezcla_NC_mezcla,un juego que era una mezcla,"esperanzas que indujeron a invertir. Los hombres de negocios jugaban un juego que era una mezclade habilidad y suerte, cuyo resultado medio para los jugadores es",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,ART NC CQUE VSfin ART NC,False,1,True
H01,H1_economy_71,left,['doctrina'],[None],la_ART_el doctrina_NC_doctrina según_PREP_según la_ART_el cual_REL_cual es_VSfin_ser una_ART_un virtud_NC_virtud,la doctrina según la cual es una virtud,", es más antisocial que el fetiche de la liquidez, la doctrina según la cual es una virtudpositiva de las instituciones de inversión concentrar sus recursos en la posesión",« NON »,"NON;L’un des deux éléments est un candidat-terme du domaine, l’autre élément est une nominalisation ou un groupe nominal n’appartenant pas au domaine.",,False,,ART NC PREP ART REL VSfin ART NC,False,2,True
H01,H1_economy_72,left,"['promedio', 'opinión promedio']",[None],la_ART_el opinión_NC_opinión promedio_NC_promedio espera_VLfin_esperar que_CQUE_que sea_VSfin_ser la_ART_el opinión_NC_opinión,la opinión promedio espera que sea la opinión,"grado en el que dedicamos nuestra inteligencia a anticipar lo que la opinión promedio espera que sea la opiniónpromedio. Y existen algunos, según creo, que practican los",« NON »,"NON;Negation, interrogation, probabilité (pouvoir;poder)","verbe etre subjoctif ""sea""",False,,ART NC NC VLfin CQUE VSfin ART NC,False,1,True
H01,H1_economy_73,left,"['media', 'opinión media']",[None],la_ART_el opinión_NC_opinión media_ADJ_medio cree_VLfin_crear|creer que_CQUE_que será_VSfin_ser la_ART_el opinión_NC_opinión,la opinión media cree que será la opinión,los norteamericanos son capaces de interesarse demasiado por descubrir lo que la opinión media cree que será la opiniónmedia; y esta debilidad nacional encuentra su Némesis en el mercado,« NON »,"NON;Negation, interrogation, probabilité (pouvoir;poder)","verbe etre future ""será""",False,,ART NC ADJ VLfin CQUE VSfin ART NC,False,1,True
H01,H1_economy_74,right,[None],['ventaja'],LOS_ART_el SALARIOS_NC_salario NOMINALES_ADJ_nominal Habría_VHfin_haber sido_VSadj_ser una_ART_un ventaja_NC_ventaja,LOS SALARIOS NOMINALES Habría sido una ventaja,los mercados de artículos distintos a los valores. MODIFICACIONES EN LOS SALARIOS NOMINALES Habría sido una ventajahaber podido examinar los efectos de un cambio en los salarios nominales,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",(sous)-titre+contenu,False,,ART NC ADJ VHfin VSadj ART NC,False,2,True
H01,H1_economy_75,both,"['baja', 'salarios', 'nominales', 'salarios nominales']",['reducción'],la_ART_el baja_NC_baja de_PREP_de los_ART_el salarios_NC_salario nominales_ADJ_nominal es_VSfin_ser una_ART_un reducción_NC_reducción,la baja de los salarios nominales es una reducción,"2 Si nos referimos a un sistema no cerrado, y la baja de los salarios nominales es una reducciónrelativamente a los salarios nominales en el exterior cuando ambos se convierten",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,ART NC PREP ART NC ADJ VSfin ART NC,False,3,False
H01,H1_economy_76,both,"['baja', 'salarios', 'nominales', 'salarios nominales']",['reducción'],la_ART_el baja_NC_baja de_PREP_de los_ART_el salarios_NC_salario nominales_ADJ_nominal sea_VSfin_ser una_ART_un reducción_NC_reducción,la baja de los salarios nominales sea una reducción,"de la propensión a consumir. 4 Si se espera que la baja de los salarios nominales sea una reducciónrelativamente a los salarios nominales en el futuro, el cambio será",« NON »,"NON;Negation, interrogation, probabilité (pouvoir;poder)","verbe etre subjoctif ""sea""",False,,ART NC PREP ART NC ADJ VSfin ART NC,False,3,False
H01,H1_economy_77,none,[None],[None],un_ART_un decreto_NC_decreto administrativo_ADJ_administrativo y_CC_y es_VSfin_ser una_ART_un política_NC_política,un decreto administrativo y es una política,fortalecer la demanda efectiva; pero esto sólo podría lograrse por un decreto administrativo y es una políticapoco práctica en un sistema de libre contratación del trabajo. Por,« INCERTAINE »,INCERTAINE;Les deux éléments en relation n’appartiennent pas au domaine de l'économie.,,False,,ART NC ADJ CC VSfin ART NC,False,1,False
H01,H1_economy_78,both,"['cantidad', 'dinero', 'excedente', 'cantidad de dinero']",['proporción'],la_ART_el cantidad_NC_cantidad de_PREP_de dinero_NC_dinero excedente_ADJ_excedente es_VSfin_ser una_ART_un proporción_NC_proporción,la cantidad de dinero excedente es una proporción,"sobre los precios. Entrarán en juego las tendencias opuestas si la cantidad de dinero excedente es una proporciónanormalmente baja del ingreso nacional. Así, el efecto neto de",« NON »,"OUI;L’un des deux éléments est un candidat-terme du domaine, l’autre etc., ou un pronom (« la que » par exemple)","conditional ""si""",False,,ART NC PREP NC ADJ VSfin ART NC,False,2,True
