id,subid,presence,candidate_term_left,candidate_term_right,occurrence,full_context,annotation,justification,comment,non sure,check,Pivot,tags,inclusive,exclusive,global_freq
H01,H1_medicine_56,left,['recuerdos'],[None],los recuerdos como si fueran notas,"como recuerdos. Aunque pueda resultar práctico describir los recuerdos como si fueran notasque se guardan en archivadores, ciertamente no es este el modo",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,los_ART_el recuerdos_NC_recuerdo como_CSUBX_como si_CSUBX_si fueran_VSfin_ser notas_NC_nota,ART NC CSUBX CSUBX VSfin NC,False,True,1
H01,H1_medicine_57,both,"['función', 'aprendizaje']",['cambio'],la función última del aprendizaje sea un cambio,". Sin embargo, el hecho de que la función última del aprendizaje sea un cambioútil de la conducta no significa que el aprendizaje se produzca sólo",« NON »,"NON;Negation, interrogation, probabilité (pouvoir;poder)",,False,,la_ART_el función_NC_función última_ADJ_último del_PDEL_del aprendizaje_NC_aprendizaje sea_VSfin_ser un_ART_un cambio_NC_cambio,ART NC ADJ PDEL NC VSfin ART NC,False,False,2
H01,H1_medicine_58,both,"['aprendizaje', 'aprendizaje perceptivo']",['capacidad'],El aprendizaje perceptivo es la capacidad,15 se hará referencia al aprendizaje relacional. El aprendizaje perceptivo es la capacidadpara aprender a reconocer estímulos vistos con anterioridad y a distinguirlos de,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,El_ART_el aprendizaje_NC_aprendizaje perceptivo_ADJ_perceptivo es_VSfin_ser la_ART_el capacidad_NC_capacidad,ART NC ADJ VSfin ART NC,False,False,16
H01,H1_medicine_59,both,"['función', 'tipo', 'aprendizaje', 'tipo de aprendizaje']",['identificación'],función de este tipo de aprendizaje es la identificación,a distinguirlos de otros similares. La principal función de este tipo de aprendizaje es la identificacióny categorización de objetos (incluidos otros miembros de nuestra especie),« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,funtion?H37,True,,"                                                                                        función_NC_función de_PREP_de este_DM_este tipo_NC_tipo de_PREP_de aprendizaje_NC_aprendizaje es_VSfin_ser la_ART_el identificación_NC_identificación
de_PREP_de aprendizaje_NC_aprendizaje es_VSfin_ser la_ART_el identificación_NC_identificación y_CC_y categorización_NC_categorización de_PREP_de objetos_NC_objeto (_LP_(incluidos_VLadj_incluir otros_QU_otro miembros_NC_miembro de_PREP_de",NC PREP DM NC PREP NC VSfin ART NC,True,False,1
H01,H1_medicine_60,both,"['aprendizaje', 'respuesta']",['capacidad'],El aprendizaje respuesta es la capacidad,componentes subcorticales de los sistemas sensoriales.) El aprendizaje respuesta es la capacidadpara aprender a realizar un tipo específico de conducta ante un determinado,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,El_ART_el aprendizaje_NC_aprendizaje estímulo-respuesta_NC_estímulo-respuesta es_VSfin_ser la_ART_el capacidad_NC_capacidad,ART NC NC VSfin ART NC,False,False,2
H01,H1_medicine_61,both,['conducta'],['respuesta'],conducta puede ser una respuesta,"y los involucrados en el movimiento. Esta conducta puede ser una respuestaautomática, como, por ejemplo, un reflejo de defensa o",« NON »,"NON;Negation, interrogation, probabilité (pouvoir;poder)",,False,,conducta_NC_conducta puede_VMfin_poder ser_VSinf_ser una_ART_un respuesta_NC_respuesta,NC VMfin VSinf ART NC,False,True,3
H01,H1_medicine_62,both,"['condicionamiento', 'clásico', 'condicionamiento clásico']",['forma'],El condicionamiento clásico es una forma,psicólogos: condicionamiento clásico y condicionamiento instrumental. El condicionamiento clásico es una formade aprendizaje en la que un estímulo no significativo adquiere las propiedades,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,H2,False,,El_ART_el condicionamiento_NC_condicionamiento clásico_ADJ_clásico es_VSfin_ser una_ART_un forma_NC_forma,ART NC ADJ VSfin ART NC,False,False,16
H01,H1_medicine_63,none,[None],[None],El EC es un tono,"el soplo de aire funciona como EI. El EC es un tonode 1. 000 Hz. Para simplificar, imaginaremos que el",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,,False,,El_ART_el EC_NP_EC es_VSfin_ser un_ART_un tono_NC_tono,ART NP VSfin ART NC,False,False,1
H01,H1_medicine_64,both,"['tipo', 'principal', 'aprendizaje', 'respuesta', 'tipo principal']",['condicionamiento'],tipo principal de aprendizaje respuesta es el condicionamiento,Mecanismos de plasticidad sináptica». El segundo tipo principal de aprendizaje respuesta es el condicionamientoinstrumental (también denominado condicionamiento operante). Mientras que el condicionamiento,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,CHECK PATRON,"                                                                         tipo_NC_tipo principal_ADJ_principal de_PREP_de aprendizaje_NC_aprendizaje estímulo-respuesta_NC_estímulo-respuesta es_VSfin_ser el_ART_el condicionamiento_NC_condicionamiento
estímulo-respuesta_NC_estímulo-respuesta es_VSfin_ser el_ART_el condicionamiento_NC_condicionamiento instrumental_ADJ_instrumental (_LP_(también_ADV_también denominado_VLadj_denominar condicionamiento_NC_condicionamiento operante_ADJ_operante)_RP_)",NC ADJ PREP NC NC VSfin ART NC,True,False,1
H01,H1_medicine_65,both,"['condicionamiento', 'instrumental', 'condicionamiento instrumental']",['forma'],El condicionamiento instrumental es una forma,asociación entre una respuesta y un estímulo. El condicionamiento instrumental es una formade aprendizaje más flexible y adaptativa. Permite que un organismo adapte,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,H2,False,,"                                                                        El_ART_el condicionamiento_NC_condicionamiento instrumental_ADJ_instrumental es_VSfin_ser una_ART_un forma_NC_forma
El_ART_el condicionamiento_NC_condicionamiento instrumental_ADJ_instrumental es_VSfin_ser una_ART_un forma_NC_forma de_PREP_de aprendizaje_NC_aprendizaje más_ADV_más flexible_ADJ_flexible",ART NC ADJ VSfin ART NC,False,False,16
H01,H1_medicine_66,none,[None],[None],acontecimientos de los que hemos sido testigos,". El aprendizaje episódico (recordar secuencias de acontecimientos de los que hemos sido testigos) requiere el control no sólo de estímulos individuales, sino también",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,acontecimientos_NC_acontecimiento -episodios-_VLfin_-episodios- de_PREP_de los_ART_el que_CQUE_que hemos_VHfin_haber sido_VSadj_ser testigos_NC_testigo,NC VLfin PREP ART CQUE VHfin VSadj NC,False,True,1
H01,H1_medicine_67,both,"['formas', 'aprendizaje', 'respuesta']",['condicionamiento'],Las formas más importantes de aprendizaje respuesta son el condicionamiento,los sistemas perceptivos y los sistemas motores. Las formas más importantes de aprendizaje respuesta son el condicionamientoclásico y el instrumental. El condicionamiento clásico tiene lugar cuando un,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,H2,False,,Las_ART_el formas_NC_forma más_ADV_más importantes_ADJ_importante de_PREP_de aprendizaje_NC_aprendizaje estímulo-respuesta_NC_estímulo-respuesta son_VSfin_ser el_ART_el condicionamiento_NC_condicionamiento,ART NC ADV ADJ PREP NC NC VSfin ART NC,True,False,1
H01,H1_medicine_68,both,['lesión'],['región'],La lesión es la región,esta alteración se describirá más adelante). La lesión es la regiónoscura señalada por la flecha (véase la figura 16. 1,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,La_ART_el lesión_NC_lesión es_VSfin_ser la_ART_el región_NC_región,ART NC VSfin ART NC,False,False,22
H01,H1_medicine_69,both,"['trastornos', 'lenguaje']",['afasia'],trastornos del lenguaje es la afasia,"1). La categoría más importante de trastornos del lenguaje es la afasia, una alteración primaria de la comprensión o de la producción del",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,H2,False,,trastornos_NC_trastorno del_PDEL_del lenguaje_NC_lenguaje es_VSfin_ser la_ART_el afasia_NC_afasia,NC PDEL NC VSfin ART NC,True,False,1
H01,H1_medicine_70,left,"['alteraciones', 'habla']",[None],las alteraciones del habla son afasias,"causada por una lesión cerebral. No todas las alteraciones del habla son afasias. Para poder clasificar a un paciente de afásico, éste ha",« NON »,"NON;Negation, interrogation, probabilité (pouvoir;poder)",,False,,las_ART_el alteraciones_NC_alteración del_PDEL_del habla_NC_habla son_VSfin_ser afasias_NC_afasia,ART NC PDEL NC VSfin NC,False,True,1
H01,H1_medicine_71,both,"['conducta', 'verbal', 'conducta verbal']",['función'],LATERALIZACIÓN La conducta verbal es una función,que otros están intentado comunicarse con él. LATERALIZACIÓN La conducta verbal es una funciónlateralizada; la mayoría de las alteraciones del lenguaje ocurren como consecuencia,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,LATERALIZACIÓN_NC_lateralización La_NP_La conducta_NC_conducta verbal_ADJ_verbal es_VSfin_ser una_ART_un función_NC_función,NC NP NC ADJ VSfin ART NC,True,False,1
H01,H1_medicine_72,left,['región'],[None],región es la candidata,"altera la capacidad para articular palabras, esta región es la candidatamás plausible para la localización de estos «programas». El",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,región_NC_región es_VSfin_ser la_ART_el candidata_NC_candidato,NC VSfin ART NC,False,False,7
H01,H1_medicine_73,both,['afasia'],['anomia'],la afasia de Broca es la anomia,déficit importante del habla que se observa en la afasia de Broca es la anomia(sin nombre). Anomia se refiere a la dificultad para,« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,H2,False,,la_ART_el afasia_NC_afasia de_PREP_de Broca_NP_Broca es_VSfin_ser la_ART_el anomia_NC_anomia,ART NC PREP NP VSfin ART NC,True,False,5
H01,H1_medicine_74,both,['afasia'],['existencia'],la afasia de Broca es la existencia,"palabras adecuadas. La tercera característica importante de la afasia de Broca es la existenciade dificultades articulatorias. Los pacientes pronuncian mal las palabras, a",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,la_ART_el afasia_NC_afasia de_PREP_de Broca_NP_Broca es_VSfin_ser la_ART_el existencia_NC_existencia,ART NC PREP NP VSfin ART NC,True,False,5
H01,H1_medicine_75,both,['elevado'],['selección'],el nivel más elevado es la selección,"de esta capacidad provoca anomia. Finalmente, el nivel más elevado es la selecciónde la estructura gramatical, como el orden de las palabras,",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",,False,,el_ART_el nivel_NC_nivel más_ADV_más elevado_VLadj_elevar es_VSfin_ser la_ART_el selección_NC_selección,ART NC ADV VLadj VSfin ART NC,False,False,2
H01,H1_medicine_76,both,"['función', 'lóbulo', 'frontal', 'izquierdo', 'lóbulo frontal', 'lóbulo frontal izquierdo']",['secuenciación'],función del lóbulo frontal izquierdo es la secuenciación,"en esta sección, sugieren que una importante función del lóbulo frontal izquierdo es la secuenciación- de movimientos de los músculos del habla (al producir palabras",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,CHECK PATRON,función_NC_función del_PDEL_del lóbulo_NC_lóbulo frontal_ADJ_frontal izquierdo_ADJ_izquierdo es_VSfin_ser la_ART_el secuenciación_NC_secuenciación,NC PDEL NC ADJ ADJ VSfin ART NC,True,False,1
H01,H1_medicine_77,both,['ansiedad'],['reacción'],La ansiedad es una reacción,"sensación de que se van a morir. La ansiedad es una reacciónnormal frente a muchas situaciones estresantes de la vida, y ninguno",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,La_ART_el ansiedad_NC_ansiedad es_VSfin_ser una_ART_un reacción_NC_reacción,ART NC VSfin ART NC,False,False,22
H01,H1_medicine_78,left,"['angustia', 'crisis de angustia']",[None],las crisis de angustia es un miedo,"Americana de Psiquiatría, la agorafobia asociada a las crisis de angustia es un miedoa «estar en lugares o situaciones de los cuales es difícil",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,context!!,False,,las_ART_el crisis_NC_crisis de_PREP_de angustia_NC_angustia es_VSfin_ser un_ART_un miedo_NC_miedo,ART NC PREP NC VSfin ART NC,False,False,6
H01,H1_medicine_79,both,['angustia'],['colecistoquinina'],la angustia son la colecistoquinina,"Otras dos sustancias que han sido implicadas en la angustia son la colecistoquininay la serotonina. Como vimos en el capítulo 13, la",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,CHECK PATRON,la_ART_el angustia_NC_angustia son_VSfin_ser la_ART_el colecistoquinina_NC_colecistoquinina,ART NC VSfin ART NC,False,False,22
H01,H1_medicine_80,both,"['trastorno', 'obsesivo', 'compulsivo', 'trastorno obsesivo', 'trastorno obsesivo compulsivo']",['formas'],el trastorno obsesivo compulsivo son formas,"investigadores creen que las conductas compulsivas observadas en el trastorno obsesivo compulsivo son formasde conductas típicas de la especie (por ejemplo, el aseo",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,el_ART_el trastorno_NC_trastorno obsesivo_ADJ_obsesivo compulsivo_ADJ_compulsivo son_VSfin_ser formas_NC_forma,ART NC ADJ ADJ VSfin NC,True,False,2
H01,H1_medicine_81,both,"['trastorno', 'obsesivo', 'compulsivo', 'trastorno obsesivo', 'trastorno obsesivo compulsivo']",['terapia'],trastorno obsesivo compulsivo es la terapia,"De momento, el tratamiento más eficaz del trastorno obsesivo compulsivo es la terapia, farmacológica. Hasta ahora, se han identificado tres fármacos eficaces",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,trastorno_NC_trastorno obsesivo_ADJ_obsesivo compulsivo_ADJ_compulsivo es_VSfin_ser la_ART_el terapia_NC_terapia,NC ADJ ADJ VSfin ART NC,True,False,1
H01,H1_medicine_82,both,['onicofagia'],['conducta'],La onicofagia es una conducta,"veces comiéndoselos (Rapoport, 1991). La onicofagia es una conductacompulsiva consistente en comerse las uñas, que, en caso extremo",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,La_ART_el onicofagia_NC_onicofagia es_VSfin_ser una_ART_un conducta_NC_conducta,ART NC VSfin ART NC,False,False,22
H01,H1_medicine_83,both,"['acrodermatitis', 'lameduras']",['enfermedad'],La acrodermatitis causada por lameduras es una enfermedad,"Leonard y cols., 1992). La acrodermatitis causada por lameduras es una enfermedadde los perros, no de los humanos. Algunos perros se",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,,False,,La_ART_el acrodermatitis_NC_acrodermatitis causada_VLadj_causar por_PREP_por lameduras_NC_lamedura es_VSfin_ser una_ART_un enfermedad_NC_enfermedad,ART NC VLadj PREP NC VSfin ART NC,True,False,2
