id,subid,topic,relational_semantic_type,presence,candidate_term_left,candidate_term_right,Pivot,occurrence,full_context,annotation,justification,tags,global_freq,full_global_freq,inclusive,exclusive,comment,non sure,check,global_freq_oui,global_freq_non
H01,H1_economy_50,economy,hyp_attributif,both,['parámetro'],['trabajo'],un_ART_un parámetro_NC_parámetro tecnológico_ADJ_tecnológico y_CC_y xxx_NP_xxx es_VSfin_ser el_ART_el trabajo_NC_trabajo,un parámetro tecnológico y xxx es el trabajo,"xxx siendo xxx los bienes intermedios de capital, xxx es un parámetro tecnológico y xxx es el trabajo. En otras palabras, la producción se obtiene a partir de",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,ART NC ADJ CC NP VSfin ART NC,1,1,False,False,,False,,0,1
H01,H1_economy_51,economy,hyp_attributif,both,['bien'],['número'],el_ART_el bien_NC_bien que_CQUE_que se_SE_se acumula_VLfin_acumular es_VSfin_ser el_ART_el número_NC_número,el bien que se acumula es el número,"no es más que un modelo xxx, en el cual el bien que se acumula es el númerode bienes de capital xxx). Las empresas contratan el trabajo",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC CQUE SE VLfin VSfin ART NC,1,3,False,True,,False,,0,1
H01,H1_economy_52,economy,hyp_attributif,left,['precio'],[None],el_ART_el precio_NC_precio de_PREP_de tales_QU_tal activos_NC_activo es_VSfin_ser un_ART_un margen_NC_margen,el precio de tales activos es un margen,"ecuación (9. 11) indica, pues, que el precio de tales activos es un margenconstante sobre el coste marginal, siendo el margen una función de",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC PREP QU NC VSfin ART NC,1,6,False,True,,False,,0,1
H01,H1_economy_53,economy,hyp_attributif,both,['tecnología'],['bien'],El_ART_el motivo_NC_motivo es_VSfin_ser que_CQUE_que la_ART_el tecnología_NC_tecnología es_VSfin_ser un_ART_un bien_NC_bien,El motivo es que la tecnología es un bien,"en el capítulo 7, presenta un efecto de escala. El motivo es que la tecnología es un bienno rival: el coste de desarrollar un nuevo producto es independiente",« NON »,"NON;L’un des deux éléments est un candidat-terme du domaine, l’autre élément est une nominalisation ou un groupe nominal n’appartenant pas au domaine.",ART NC VSfin CQUE ART NC VSfin ART NC,1,1,False,True,,False,,0,1
H01,H1_economy_54,economy,hyp_attributif,none,[None],[None],los_ART_el costes_NC_coste de_PREP_de I_ALFS_I +_SYM_+ D_ALFS_D son_VSfin_ser constantes_NC_constante,los costes de I D son constantes,"las dos fuerzas opuestas sean del mismo tamaño, tendremos que los costes de I D son constantestal y como ocurre con nuestro modelo, lo que permite generar",« INCERTAINE »,INCERTAINE;Les deux éléments en relation n’appartiennent pas au domaine de l'économie.,ART NC PREP ALFS SYM ALFS VSfin NC,1,1,False,False,"""coste"" est un synonyme de ""costo""",True,,0,1
H01,H1_economy_55,economy,hyp_attributif,none,[None],[None],la_ART_el Economía_NP_Economía Política_ADJ_político es_VSfin_ser una_ART_un investigación_NC_investigación,la Economía Política es una investigación,"9 de octubre de 1820: "" Ud. supone que la Economía Política es una investigaciónde la naturaleza y causas de la riqueza -y yo estimo que",« OUI »,"OUI;L’un des deux éléments est un candidat-terme du domaine, l’autre élément appartient au lexique scientifique transdisciplinaire.",ART NP ADJ VSfin ART NC,1,1,True,False,"investigation; ""Recherche minutieuse, systématiquement poursuivie, sur quelque chose."" || https://es.wikipedia.org/wiki/Econom%C3%ADa_pol%C3%ADtica",False,,1,0
H01,H1_economy_56,economy,hyp_attributif,both,"['costo', 'uso', 'costo de uso']",['ganancia'],el_ART_el costo_NC_costo de_PREP_de uso_NC_uso es_VSfin_ser la_ART_el ganancia_NC_ganancia,el costo de uso es la ganancia,"la producción resultante sobre la suma del costo de factores y el costo de uso es la ganancia, o, como lo llamaremos, el ingreso del empresario.",« NON »,NON;Le candidat-marqueur exprime une autre relation.,ART NC PREP NC VSfin ART NC,14,37,False,False,expression matematique,False,,7,7
H01,H1_economy_57,economy,hyp_attributif,left,"['costo', 'factores']",[None],el_ART_el costo_NC_costo de_PREP_de los_ART_el otros_QU_otro factores_NC_factor son_VSfin_ser constantes_NC_constante,el costo de los otros factores son constantes,"oportunidad. En este resumen supondremos que el salario nominal y el costo de los otros factores son constantespor unidad de trabajo empleado; pero esta simplificación, de la",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,ART NC PREP ART QU NC VSfin NC,1,1,False,False,"peut etre ""constante"" soit un recoursi de ""precios constantes"" https://es.wikipedia.org/wiki/Precios_constantes",False,,0,1
H01,H1_economy_58,economy,hyp_attributif,left,"['salarios', 'nominales', 'salarios nominales']",[None],los_ART_el salarios_NC_salario nominales_ADJ_nominal son_VSfin_ser constantes_NC_constante,los salarios nominales son constantes,"cambios en D son compatibles con nuestro supuesto provisional de que los salarios nominales son constantes. Por esta razón será necesario, para realizar una exposición más",« INCERTAINE »,INCERTAINE;Manque d’indices linguistiques ou manque de connaissances sur le domaine,ART NC ADJ VSfin NC,6,14,False,True,,False,,2,4
H01,H1_economy_59,economy,hyp_attributif,both,['casos'],['suposición'],la_ART_el mayoría_NC_mayoría de_PREP_de los_ART_el casos_NC_caso es_VSfin_ser la_ART_el suposición_NC_suposición,la mayoría de los casos es la suposición,"a su eficacia en el empleo específico real (que en la mayoría de los casos es la suposiciónrealista que debe hacerse), la eficacia descendente del trabajo empleado",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC PREP ART NC VSfin ART NC,11,21,False,False,,False,,1,10
H01,H1_economy_60,economy,hyp_attributif,left,"['descendente', 'trabajo']",[None],la_ART_el eficacia_NC_eficacia descendente_ADJ_descendente del_PDEL_del trabajo_NC_trabajo empleado_VLadj_emplear es_VSfin_ser un_ART_un ejemplo_NC_ejemplo,la eficacia descendente del trabajo empleado es un ejemplo,"los casos es la suposición realista que debe hacerse), la eficacia descendente del trabajo empleado es un ejemplosobresaliente del alza del precio de oferta, cuando crece la producción",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC ADJ PDEL NC VLadj VSfin ART NC,1,1,False,True,,False,,0,1
H01,H1_economy_61,economy,hyp_attributif,left,"['inversión', 'ahorro']",[None],la_ART_el inversión_NC_inversión sobre_PREP_sobre el_ART_el ahorro_NC_ahorro era_VSfin_ser la_ART_el fuerza_NC_fuerza,la inversión sobre el ahorro era la fuerza,1] Dije allí que el cambio en el excedente de la inversión sobre el ahorro era la fuerzamotora que regia las modificaciones en el volumen de la producción.,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC PREP ART NC VSfin ART NC,11,21,False,False,,False,,1,10
H01,H1_economy_62,economy,hyp_attributif,both,"['excedente', 'ahorro']",['fenómeno'],un_ART_un excedente_NC_excedente forzado_ADJ_forzado de_PREP_de ahorro_NC_ahorro sería_VSfin_ser un_ART_un fenómeno_NC_fenómeno,un excedente forzado de ahorro sería un fenómeno,"plazo "". Esta definición tendría sentido, pero significaría que un excedente forzado de ahorro sería un fenómenomuy raro e inestable, y una deficiencia forzada de ahorro el",« NON »,"NON;Negation, interrogation, probabilité (pouvoir;poder)",ART NC ADJ PREP NC VSfin ART NC,2,2,False,True,,True,,1,1
H01,H1_economy_63,economy,hyp_attributif,none,[None],[None],el_ART_el momento_NC_momento en_PREP_en que_CQUE_que esto_DM_este es_VSfin_ser una_ART_un concomitancia_NC_concomitancia,el momento en que esto es una concomitancia,alza de la unidad de salarios en términos monetarios (desde el momento en que esto es una concomitanciafrecuente de la mejoría en la ocupación); y estas tendencias,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC PREP CQUE DM VSfin ART NC,1,1,False,True,,False,,0,1
H01,H1_economy_64,economy,hyp_attributif,both,"['tasa', 'interés', 'tasa de interés']",['factor'],la_ART_el tasa_NC_tasa de_PREP_de interés_NC_interés era_VSfin_ser el_ART_el factor_NC_factor,la tasa de interés era el factor,"de interés, que se basó en la idea de que la tasa de interés era el factorque ponía en equilibrio la oferta y la demanda de ahorros,",« OUI »,"OUI;L’un des deux éléments est un candidat-terme du domaine, l’autre élément appartient au lexique scientifique transdisciplinaire.",ART NC PREP NC VSfin ART NC,14,37,False,False,,False,,7,7
H01,H1_economy_65,economy,hyp_attributif,both,"['propensión', 'consumir']",['función'],la_ART_el propensión_NC_propensión a_PREP_a consumir_VLinf_consumir es_VSfin_ser una_ART_un función_NC_función,la propensión a consumir es una función,"la función de demanda global. Admitido, pues, que la propensión a consumir es una funciónbastante estable, de tal manera que, por lo general,",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,ART NC PREP VLinf VSfin ART NC,1,1,True,False,"https://es.wikipedia.org/wiki/Funci%C3%B3n_de_consumo || double contexte ""consumo es, ceteris paribus , función del ingreso neto , es decir, la inversión neta (siendo el ingreso neto igual al consumo más la inversión neta).""",False,,1,0
H01,H1_economy_66,economy,hyp_attributif,both,['ocupación'],['función'],la_ART_el ocupación_NC_ocupación es_VSfin_ser función_NC_función,la ocupación es función,"la importancia del hecho ya mencionado antes de que, mientras la ocupación es funcióndel consumo y la inversión previstos, el consumo es, ceteris",« OUI »,OUI;Un contexte dans lequel il y a deux CT en relation du domaine.,ART NC VSfin NC,19,47,False,False,,False,,10,9
H01,H1_economy_67,economy,hyp_attributif,left,"['aumento', 'riqueza', 'aumento de riqueza']",[None],el_ART_el aumento_NC_aumento de_PREP_de riqueza_NC_riqueza ha_VHfin_haber sido_VSadj_ser motivo_NC_motivo,el aumento de riqueza ha sido motivo,"de paso, que el efecto de la política fiscal sobre el aumento de riqueza ha sido motivode importante confusión, que, sin embargo no podemos examinar adecuadamente",« NON »,"NON;L’un des deux éléments est un candidat-terme du domaine, l’autre élément est une nominalisation ou un groupe nominal n’appartenant pas au domaine.",ART NC PREP NC VHfin VSadj NC,1,1,False,True,,False,,0,1
H01,H1_economy_68,economy,hyp_attributif,both,"['valor', 'inversiones']",['consecuencia'],el_ART_el valor_NC_valor de_PREP_de las_ART_el inversiones_NC_inversión fueran_VSfin_ser consecuencia_NC_consecuencia,el valor de las inversiones fueran consecuencia,y procederemos en las secciones siguientes como si los cambios en el valor de las inversiones fueran consecuenciasolamente de cambios de la expectativa de sus rendimientos probables y de,« NON »,"NON;L’un des deux éléments est un candidat-terme du domaine, l’autre élément est une nominalisation ou un groupe nominal n’appartenant pas au domaine.",ART NC PREP ART NC VSfin NC,1,3,False,True,,False,,0,1
H01,H1_economy_69,economy,hyp_attributif,right,[None],['propiedad'],las_ART_el empresas_NC_empresa eran_VSfin_ser propiedad_NC_propiedad,las empresas eran propiedad,"gobierna el mercado. En otros tiempos, cuando casi todas las empresas eran propiedadde los empresarios o de sus amigos y asociados, la inversión",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC VSfin NC,19,47,False,False,,False,,10,9
H01,H1_economy_70,economy,hyp_attributif,none,[None],[None],un_ART_un juego_NC_juego que_CQUE_que era_VSfin_ser una_ART_un mezcla_NC_mezcla,un juego que era una mezcla,"esperanzas que indujeron a invertir. Los hombres de negocios jugaban un juego que era una mezclade habilidad y suerte, cuyo resultado medio para los jugadores es",« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC CQUE VSfin ART NC,1,3,False,True,,False,,0,1
H01,H1_economy_71,economy,hyp_attributif,left,['doctrina'],[None],la_ART_el doctrina_NC_doctrina según_PREP_según la_ART_el cual_REL_cual es_VSfin_ser una_ART_un virtud_NC_virtud,la doctrina según la cual es una virtud,", es más antisocial que el fetiche de la liquidez, la doctrina según la cual es una virtudpositiva de las instituciones de inversión concentrar sus recursos en la posesión",« NON »,"NON;L’un des deux éléments est un candidat-terme du domaine, l’autre élément est une nominalisation ou un groupe nominal n’appartenant pas au domaine.",ART NC PREP ART REL VSfin ART NC,2,2,False,True,,False,,0,2
H01,H1_economy_72,economy,hyp_attributif,left,"['promedio', 'opinión promedio']",[None],la_ART_el opinión_NC_opinión promedio_NC_promedio espera_VLfin_esperar que_CQUE_que sea_VSfin_ser la_ART_el opinión_NC_opinión,la opinión promedio espera que sea la opinión,"grado en el que dedicamos nuestra inteligencia a anticipar lo que la opinión promedio espera que sea la opiniónpromedio. Y existen algunos, según creo, que practican los",« NON »,"NON;Negation, interrogation, probabilité (pouvoir;poder)",ART NC NC VLfin CQUE VSfin ART NC,1,1,False,True,"verbe etre subjoctif ""sea""",False,,0,1
H01,H1_economy_73,economy,hyp_attributif,left,"['media', 'opinión media']",[None],la_ART_el opinión_NC_opinión media_ADJ_medio cree_VLfin_crear|creer que_CQUE_que será_VSfin_ser la_ART_el opinión_NC_opinión,la opinión media cree que será la opinión,los norteamericanos son capaces de interesarse demasiado por descubrir lo que la opinión media cree que será la opiniónmedia; y esta debilidad nacional encuentra su Némesis en el mercado,« NON »,"NON;Negation, interrogation, probabilité (pouvoir;poder)",ART NC ADJ VLfin CQUE VSfin ART NC,1,1,False,True,"verbe etre future ""será""",False,,0,1
H01,H1_economy_74,economy,hyp_attributif,right,[None],['ventaja'],LOS_ART_el SALARIOS_NC_salario NOMINALES_ADJ_nominal Habría_VHfin_haber sido_VSadj_ser una_ART_un ventaja_NC_ventaja,LOS SALARIOS NOMINALES Habría sido una ventaja,los mercados de artículos distintos a los valores. MODIFICACIONES EN LOS SALARIOS NOMINALES Habría sido una ventajahaber podido examinar los efectos de un cambio en los salarios nominales,« NON »,"NON; Le candidat-marqueur est présent en surface, mais il n’y a pas de lien conceptuel entre les éléments en relation.",ART NC ADJ VHfin VSadj ART NC,3,3,False,True,(sous)-titre+contenu,False,,0,3
