id,presence,candidate_term_left,candidate_term_right,occurrence,full_context,topic,sub_id,relational_semantic_type
H1,right,[None],['factor'], la burocracia era un factor,"con una determinada dificultad económica. En países en los cuales la burocracia era un factorpotente y, como en Alemania, se había adherido al liberalismo",economy,H1_economy_120,hyp_attributif
H1,both,"['teoría', 'monopolio', 'teoría del monopolio']",['remedio'], la teoría del monopolio había de ser el remedio,había lanzado en 1926 la idea de que el recurrir a la teoría del monopolio había de ser el remedioa las dificultades sobre el equilibrio que hablan surgido a propósito de,economy,H1_economy_121,hyp_attributif
H1,both,['dinámica'],['punto'], la dinámica es un punto,"o "" progreso "". [1] Así definida, la dinámica es un puntode partida auténticamente nuevo. En varios recodos de nuestro camino,",economy,H1_economy_122,hyp_attributif
H1,right,[None],['profesor'], Un ejemplo destacado es el profesor,"a utilizar cuantas cifras pudieran recoger con su aparato analítico. Un ejemplo destacado es el profesorPigou, cuyas Industrial Fluctuations (l. ª ed.,",economy,H1_economy_123,hyp_attributif
H1,left,['coeficientes'],[None], los coeficientes sean constantes,"del número de variables, sino también el postulado de que los coeficientes sean constantes: si no lo fueran, la ecuación no sería tan fácil",economy,H1_economy_124,hyp_attributif
H1,both,"['moderación', 'ritmo', 'crecimiento', 'ritmo de crecimiento']",['debilidad'], la moderación en el ritmo de crecimiento es la debilidad,"la tendencia fue progresivamente creciente. Una de las causas de la moderación en el ritmo de crecimiento es la debilidadque muestra el consumo, pese a su perfil creciente. El",economy,H1_economy_125,hyp_attributif
H1,left,['más'],[None], los sectores más afectados han sido el lechero,"carreteras ha sido más intenso en el norte de España y los sectores más afectados han sido el lechero, el ganadero y la industria del automóvil, en la que",economy,H1_economy_126,hyp_attributif
H1,both,"['debilidad', 'consumo', 'debilidad del consumo']",['característica'], La debilidad del consumo es una característica,"del 1, 1 % y 0, 8 %. La debilidad del consumo es una característicacomún a los tres países, así como los ajustes fiscales necesarios",economy,H1_economy_127,hyp_attributif
H1,none,[None],[None], La nota disonante volvió a ser la Bolsa,"los índices de los principales mercados batieron sus récords históricos. La nota disonante volvió a ser la Bolsade Tokio, cuyo índice Nikkei-225 perdió un 5, 3 %",economy,H1_economy_128,hyp_attributif
H1,left,"['bienes', 'industriales', 'bienes industriales']",[None], los bienes industriales fue el elemento,buen comportamiento de los precios de los alimentos elaborados y de los bienes industriales fue el elementodeterminante de esta reducción trascendental de la tasa de inflación. Gracias,economy,H1_economy_129,hyp_attributif
H1,right,[None],['factores'], la Bolsa de Nueva York fueron los factores,bajista de tipos de interés y la trayectoria al alza de la Bolsa de Nueva York fueron los factoresexplicativos más directos de la carrera alcista de la bolsa española.,economy,H1_economy_130,hyp_attributif
H1,none,[None],[None], la Ley es el fortalecimiento,"ambientales o culturales. Otro de los grandes cambios que introducirá la Ley es el fortalecimientodel derecho de propiedad, con relación al régimen urbanístico. En",economy,H1_economy_131,hyp_attributif
H1,both,"['bruta', 'deuda bruta']",['variable'], La deuda bruta es la variable,"la posición activa del Estado en el Banco de España. La deuda bruta es la variableseñalada en la condición de convergencia de Maastricht, que difiere pues",economy,H1_economy_132,hyp_attributif
H2,right,[None],"['tipo', 'progreso']", Una pregunta a la que se enfrentaron fue el tipo de progreso,", los economistas neoclásicos introdujeron el crecimiento exógeno de la productividad. Una pregunta a la que se enfrentaron fue el tipo de progresotécnico que se debía introducir. En la práctica, algunas innovaciones",economy,H2_economy_1,hyp_attributif
H3,both,"['número', 'economía']","['número', 'elevado']", el número de empresas de la economía sea un número muy elevado,"neoclásico en un modelo AK de crecimiento endógeno. Supongamos ahora que el número de empresas de la economía sea un número muy elevadoxxx, constante. Puesto que xxx es grande, cada empresa",economy,H3_economy_1,hyp_attributif
H3,both,"['excedente', 'ahorro']","['fenómeno', 'raro']", un excedente forzado de ahorro sería un fenómeno muy raro,"largo plazo "". Esta definición tendría sentido, pero significaría que un excedente forzado de ahorro sería un fenómeno muy raroe inestable, y una deficiencia forzada de ahorro el estado usual",economy,H3_economy_2,hyp_attributif
H4,both,['gradual'],"['productores', 'más']", la eliminación gradual del Acuerdo Multifibras serán los países productores más eficientes,vestuario provenientes de países en desarrollo. Probablemente los principales beneficiarios de la eliminación gradual del Acuerdo Multifibras serán los países productores más eficientescuyas exportaciones a los mercados de los países industriales están muy limitadas,economy,H4_economy_1,hyp_attributif
H4,both,['dinero'],['más'], dinero prestado ésta es una razón más de,"en tan gran escala, si es que en alguna, con dinero prestado ésta es una razón más delos rendimientos superiores que el pasatiempo da a quien posee cierto acopio",economy,H4_economy_2,hyp_attributif
H4,both,"['último', 'hecho', 'este último']",['más'], este último hecho ha sido la causa de más de,muy variamente en condiciones institucionales diferentes y que el pasar por alto este último hecho ha sido la causa de más deun grave error. Y también es verdad que siempre que intentamos,economy,H4_economy_3,hyp_attributif
H4,both,"['concepto', 'velocidad', 'dinero']",['más'], concepto de velocidad del dinero es con el más famoso,"en algunos puntos, que la mayoría de sus contemporáneos. Su concepto de velocidad del dinero es con el más famoso, y se volverá a citar en el capítulo 6. Otro",economy,H4_economy_4,hyp_attributif
H4,right,[None],"['factores', 'más', 'directos']", la Bolsa de Nueva York fueron los factores explicativos más directos,coyuntura bajista de tipos de interés y la trayectoria al alza de la Bolsa de Nueva York fueron los factores explicativos más directosde la carrera alcista de la bolsa española. Fruto del buen,economy,H4_economy_5,hyp_attributif
H6,left,"['clasificación', 'crediticia', 'bancos', 'clasificación crediticia']",[None], La clasificación crediticia que realizan los bancos u otros organismos,sur del Sahara y el Oriente Medio y Norte de Africa. La clasificación crediticia que realizan los bancos u otros organismosde clasificación de solvencia revela importantes diferencias entre los países en desarrollo,economy,H6_economy_1,hyp_coordonné
H6,left,['restricciones'],[None], las restricciones fiscales y otras presiones,los flujos privados durante el próximo decenio. Pero es probable que las restricciones fiscales y otras presioneslimiten las posibilidades de crecimiento de la ayuda oficial. - Actual,economy,H6_economy_2,hyp_coordonné
H6,none,[None],[None], la aplicación de la Ronda Uruguay y otras iniciativas,"intercambio entre los países en desarrollo. Esta evolución encontrará apoyo en la aplicación de la Ronda Uruguay y otras iniciativasde liberalización del comercio, el constante descenso de los costos del",economy,H6_economy_3,hyp_coordonné
H6,right,[None],['trabajadores'], Françoise y otros trabajadores,casi ocho veces superior al de Hoa en Ciudad Ho Chi-Minh. Françoise y otros trabajadoresdel sector de servicios de los países de ingreso alto representan alrededor,economy,H6_economy_4,hyp_coordonné
H6,left,"['tasas', 'interés', 'tasas de interés']",[None], las tasas de interés y otros elementos,". Por ello, las condiciones económicas (como los salarios, las tasas de interés y otros elementosde un tenor parecido) deberían, en principio, afectar a",economy,H6_economy_5,hyp_coordonné
H6,both,"['capital', 'usos']",['tipos'], el capital para usos residenciales y otros tipos,", 05 y el 0, 1, según como se mida el capital para usos residenciales y otros tiposde bienes duraderos. La participación del capital físico en los países",economy,H6_economy_6,hyp_coordonné
H6,both,"['depreciación', 'valores']",['bienes'], la depreciación de los valores y otros bienes,"dado, sea el efecto de estos cambios sobre la apreciación o la depreciación de los valores y otros bienes, porque si un hombre disfruta de un aumento inesperado en el",economy,H6_economy_7,hyp_coordonné
H6,right,[None],['bienes'], respecto a las casas y otros bienes,""". Por otra parte, no intenta hacer deducción alguna con respecto a las casas y otros bienesdurables en manos de los individuos. Sus interesantes resultados para Estados",economy,H6_economy_8,hyp_coordonné
H6,right,[None],['formas'], ambición de poder y autoridad y otras formas,"modo, pueden encontrar un desahogo en la crueldad, en temeraria ambición de poder y autoridad y otras formasde engrandecimiento personal. Es preferible que un hombre tiranice su saldo",economy,H6_economy_9,hyp_coordonné
H6,none,[None],[None], los Estados Unidos y otros países,"que emprendió. A partir de 1821 vagabundeó por el Canadá, los Estados Unidos y otros países, incluidas las islas Hawai, realizando en todas partes rudos trabajos",economy,H6_economy_10,hyp_coordonné
H6,none,[None],[None], filosofía y otros elementos,"a los ideales del Verein -sin duda glorificados con un poco de filosofía y otros elementosde la cultura alemana-, no puede sorprendernos que la oferta se",economy,H6_economy_11,hyp_coordonné
H7,left,"['clasificación', 'crediticia', 'bancos', 'clasificación crediticia']",[None], La clasificación crediticia que realizan los bancos u otros organismos,sur del Sahara y el Oriente Medio y Norte de Africa. La clasificación crediticia que realizan los bancos u otros organismosde clasificación de solvencia revela importantes diferencias entre los países en desarrollo,economy,H7_economy_1,hyp_coordonné
H7,left,['restricciones'],[None], las restricciones fiscales y otras presiones,los flujos privados durante el próximo decenio. Pero es probable que las restricciones fiscales y otras presioneslimiten las posibilidades de crecimiento de la ayuda oficial. - Actual,economy,H7_economy_2,hyp_coordonné
